facility_id,facility_name,address_line_1,address_line_2,city,state_code,postal_code,country,latitude,longitude,sqft,year_built,occupancy_status,property_type,owner_name,manager_name,contact_phone,contact_email,lease_start_date,lease_end_date,monthly_rent,security_deposit,tax_id,gl_account,cost_center,region_code,district_code,market_area,building_class,floor_count,unit_count,parking_spaces,hvac_type,roof_type,sprinkler_system,fire_alarm,elevator_count,accessibility_compliant,energy_star_rating,last_inspection_date,next_inspection_date,insurance_carrier,policy_number,premium_amount,coverage_start,coverage_end,vendor_id,contract_number,service_type,billing_frequency,payment_terms,currency_code,exchange_rate,created_date,modified_date,created_by,modified_by,is_active,status_reason,notes,external_ref_id,legacy_system_id,import_batch_id,data_source_system,record_version,effective_date,expiration_date,approval_status,approved_by,approved_date,rejection_reason,workflow_state,priority_level,risk_score,compliance_flag,audit_trail_id,internal_row_id,etl_load_timestamp,source_system_code,raw_json_payload,checksum_hash,partition_key,shard_id
facility_id_355,facility_name_355,address_line_1_355,address_line_2_355,city_355,state_code_355,postal_code_355,country_355,latitude_355,longitude_355,sqft_355,year_built_355,occupancy_status_355,property_type_355,owner_name_355,manager_name_355,contact_phone_355,contact_email_355,lease_start_date_355,lease_end_date_355,monthly_rent_355,security_deposit_355,tax_id_355,gl_account_355,cost_center_355,region_code_355,district_code_355,market_area_355,building_class_355,floor_count_355,unit_count_355,parking_spaces_355,hvac_type_355,roof_type_355,sprinkler_system_355,fire_alarm_355,elevator_count_355,accessibility_compliant_355,energy_star_rating_355,last_inspection_date_355,next_inspection_date_355,insurance_carrier_355,policy_number_355,premium_amount_355,coverage_start_355,coverage_end_355,vendor_id_355,contract_number_355,service_type_355,billing_frequency_355,payment_terms_355,currency_code_355,exchange_rate_355,created_date_355,modified_date_355,created_by_355,modified_by_355,is_active_355,status_reason_355,notes_355,external_ref_id_355,legacy_system_id_355,import_batch_id_355,data_source_system_355,record_version_355,effective_date_355,expiration_date_355,approval_status_355,approved_by_355,approved_date_355,rejection_reason_355,workflow_state_355,priority_level_355,risk_score_355,compliance_flag_355,audit_trail_id_355,internal_row_id_355,etl_load_timestamp_355,source_system_code_355,raw_json_payload_355,checksum_hash_355,partition_key_355,shard_id_355
facility_id_356,facility_name_356,address_line_1_356,address_line_2_356,city_356,state_code_356,postal_code_356,country_356,latitude_356,longitude_356,sqft_356,year_built_356,occupancy_status_356,property_type_356,owner_name_356,manager_name_356,contact_phone_356,contact_email_356,lease_start_date_356,lease_end_date_356,monthly_rent_356,security_deposit_356,tax_id_356,gl_account_356,cost_center_356,region_code_356,district_code_356,market_area_356,building_class_356,floor_count_356,unit_count_356,parking_spaces_356,hvac_type_356,roof_type_356,sprinkler_system_356,fire_alarm_356,elevator_count_356,accessibility_compliant_356,energy_star_rating_356,last_inspection_date_356,next_inspection_date_356,insurance_carrier_356,policy_number_356,premium_amount_356,coverage_start_356,coverage_end_356,vendor_id_356,contract_number_356,service_type_356,billing_frequency_356,payment_terms_356,currency_code_356,exchange_rate_356,created_date_356,modified_date_356,created_by_356,modified_by_356,is_active_356,status_reason_356,notes_356,external_ref_id_356,legacy_system_id_356,import_batch_id_356,data_source_system_356,record_version_356,effective_date_356,expiration_date_356,approval_status_356,approved_by_356,approved_date_356,rejection_reason_356,workflow_state_356,priority_level_356,risk_score_356,compliance_flag_356,audit_trail_id_356,internal_row_id_356,etl_load_timestamp_356,source_system_code_356,raw_json_payload_356,checksum_hash_356,partition_key_356,shard_id_356
facility_id_357,facility_name_357,address_line_1_357,address_line_2_357,city_357,state_code_357,postal_code_357,country_357,latitude_357,longitude_357,sqft_357,year_built_357,occupancy_status_357,property_type_357,owner_name_357,manager_name_357,contact_phone_357,contact_email_357,lease_start_date_357,lease_end_date_357,monthly_rent_357,security_deposit_357,tax_id_357,gl_account_357,cost_center_357,region_code_357,district_code_357,market_area_357,building_class_357,floor_count_357,unit_count_357,parking_spaces_357,hvac_type_357,roof_type_357,sprinkler_system_357,fire_alarm_357,elevator_count_357,accessibility_compliant_357,energy_star_rating_357,last_inspection_date_357,next_inspection_date_357,insurance_carrier_357,policy_number_357,premium_amount_357,coverage_start_357,coverage_end_357,vendor_id_357,contract_number_357,service_type_357,billing_frequency_357,payment_terms_357,currency_code_357,exchange_rate_357,created_date_357,modified_date_357,created_by_357,modified_by_357,is_active_357,status_reason_357,notes_357,external_ref_id_357,legacy_system_id_357,import_batch_id_357,data_source_system_357,record_version_357,effective_date_357,expiration_date_357,approval_status_357,approved_by_357,approved_date_357,rejection_reason_357,workflow_state_357,priority_level_357,risk_score_357,compliance_flag_357,audit_trail_id_357,internal_row_id_357,etl_load_timestamp_357,source_system_code_357,raw_json_payload_357,checksum_hash_357,partition_key_357,shard_id_357
facility_id_358,facility_name_358,address_line_1_358,address_line_2_358,city_358,state_code_358,postal_code_358,country_358,latitude_358,longitude_358,sqft_358,year_built_358,occupancy_status_358,property_type_358,owner_name_358,manager_name_358,contact_phone_358,contact_email_358,lease_start_date_358,lease_end_date_358,monthly_rent_358,security_deposit_358,tax_id_358,gl_account_358,cost_center_358,region_code_358,district_code_358,market_area_358,building_class_358,floor_count_358,unit_count_358,parking_spaces_358,hvac_type_358,roof_type_358,sprinkler_system_358,fire_alarm_358,elevator_count_358,accessibility_compliant_358,energy_star_rating_358,last_inspection_date_358,next_inspection_date_358,insurance_carrier_358,policy_number_358,premium_amount_358,coverage_start_358,coverage_end_358,vendor_id_358,contract_number_358,service_type_358,billing_frequency_358,payment_terms_358,currency_code_358,exchange_rate_358,created_date_358,modified_date_358,created_by_358,modified_by_358,is_active_358,status_reason_358,notes_358,external_ref_id_358,legacy_system_id_358,import_batch_id_358,data_source_system_358,record_version_358,effective_date_358,expiration_date_358,approval_status_358,approved_by_358,approved_date_358,rejection_reason_358,workflow_state_358,priority_level_358,risk_score_358,compliance_flag_358,audit_trail_id_358,internal_row_id_358,etl_load_timestamp_358,source_system_code_358,raw_json_payload_358,checksum_hash_358,partition_key_358,shard_id_358
facility_id_359,facility_name_359,address_line_1_359,address_line_2_359,city_359,state_code_359,postal_code_359,country_359,latitude_359,longitude_359,sqft_359,year_built_359,occupancy_status_359,property_type_359,owner_name_359,manager_name_359,contact_phone_359,contact_email_359,lease_start_date_359,lease_end_date_359,monthly_rent_359,security_deposit_359,tax_id_359,gl_account_359,cost_center_359,region_code_359,district_code_359,market_area_359,building_class_359,floor_count_359,unit_count_359,parking_spaces_359,hvac_type_359,roof_type_359,sprinkler_system_359,fire_alarm_359,elevator_count_359,accessibility_compliant_359,energy_star_rating_359,last_inspection_date_359,next_inspection_date_359,insurance_carrier_359,policy_number_359,premium_amount_359,coverage_start_359,coverage_end_359,vendor_id_359,contract_number_359,service_type_359,billing_frequency_359,payment_terms_359,currency_code_359,exchange_rate_359,created_date_359,modified_date_359,created_by_359,modified_by_359,is_active_359,status_reason_359,notes_359,external_ref_id_359,legacy_system_id_359,import_batch_id_359,data_source_system_359,record_version_359,effective_date_359,expiration_date_359,approval_status_359,approved_by_359,approved_date_359,rejection_reason_359,workflow_state_359,priority_level_359,risk_score_359,compliance_flag_359,audit_trail_id_359,internal_row_id_359,etl_load_timestamp_359,source_system_code_359,raw_json_payload_359,checksum_hash_359,partition_key_359,shard_id_359
facility_id_360,facility_name_360,address_line_1_360,address_line_2_360,city_360,state_code_360,postal_code_360,country_360,latitude_360,longitude_360,sqft_360,year_built_360,occupancy_status_360,property_type_360,owner_name_360,manager_name_360,contact_phone_360,contact_email_360,lease_start_date_360,lease_end_date_360,monthly_rent_360,security_deposit_360,tax_id_360,gl_account_360,cost_center_360,region_code_360,district_code_360,market_area_360,building_class_360,floor_count_360,unit_count_360,parking_spaces_360,hvac_type_360,roof_type_360,sprinkler_system_360,fire_alarm_360,elevator_count_360,accessibility_compliant_360,energy_star_rating_360,last_inspection_date_360,next_inspection_date_360,insurance_carrier_360,policy_number_360,premium_amount_360,coverage_start_360,coverage_end_360,vendor_id_360,contract_number_360,service_type_360,billing_frequency_360,payment_terms_360,currency_code_360,exchange_rate_360,created_date_360,modified_date_360,created_by_360,modified_by_360,is_active_360,status_reason_360,notes_360,external_ref_id_360,legacy_system_id_360,import_batch_id_360,data_source_system_360,record_version_360,effective_date_360,expiration_date_360,approval_status_360,approved_by_360,approved_date_360,rejection_reason_360,workflow_state_360,priority_level_360,risk_score_360,compliance_flag_360,audit_trail_id_360,internal_row_id_360,etl_load_timestamp_360,source_system_code_360,raw_json_payload_360,checksum_hash_360,partition_key_360,shard_id_360
facility_id_361,facility_name_361,address_line_1_361,address_line_2_361,city_361,state_code_361,postal_code_361,country_361,latitude_361,longitude_361,sqft_361,year_built_361,occupancy_status_361,property_type_361,owner_name_361,manager_name_361,contact_phone_361,contact_email_361,lease_start_date_361,lease_end_date_361,monthly_rent_361,security_deposit_361,tax_id_361,gl_account_361,cost_center_361,region_code_361,district_code_361,market_area_361,building_class_361,floor_count_361,unit_count_361,parking_spaces_361,hvac_type_361,roof_type_361,sprinkler_system_361,fire_alarm_361,elevator_count_361,accessibility_compliant_361,energy_star_rating_361,last_inspection_date_361,next_inspection_date_361,insurance_carrier_361,policy_number_361,premium_amount_361,coverage_start_361,coverage_end_361,vendor_id_361,contract_number_361,service_type_361,billing_frequency_361,payment_terms_361,currency_code_361,exchange_rate_361,created_date_361,modified_date_361,created_by_361,modified_by_361,is_active_361,status_reason_361,notes_361,external_ref_id_361,legacy_system_id_361,import_batch_id_361,data_source_system_361,record_version_361,effective_date_361,expiration_date_361,approval_status_361,approved_by_361,approved_date_361,rejection_reason_361,workflow_state_361,priority_level_361,risk_score_361,compliance_flag_361,audit_trail_id_361,internal_row_id_361,etl_load_timestamp_361,source_system_code_361,raw_json_payload_361,checksum_hash_361,partition_key_361,shard_id_361
facility_id_362,facility_name_362,address_line_1_362,address_line_2_362,city_362,state_code_362,postal_code_362,country_362,latitude_362,longitude_362,sqft_362,year_built_362,occupancy_status_362,property_type_362,owner_name_362,manager_name_362,contact_phone_362,contact_email_362,lease_start_date_362,lease_end_date_362,monthly_rent_362,security_deposit_362,tax_id_362,gl_account_362,cost_center_362,region_code_362,district_code_362,market_area_362,building_class_362,floor_count_362,unit_count_362,parking_spaces_362,hvac_type_362,roof_type_362,sprinkler_system_362,fire_alarm_362,elevator_count_362,accessibility_compliant_362,energy_star_rating_362,last_inspection_date_362,next_inspection_date_362,insurance_carrier_362,policy_number_362,premium_amount_362,coverage_start_362,coverage_end_362,vendor_id_362,contract_number_362,service_type_362,billing_frequency_362,payment_terms_362,currency_code_362,exchange_rate_362,created_date_362,modified_date_362,created_by_362,modified_by_362,is_active_362,status_reason_362,notes_362,external_ref_id_362,legacy_system_id_362,import_batch_id_362,data_source_system_362,record_version_362,effective_date_362,expiration_date_362,approval_status_362,approved_by_362,approved_date_362,rejection_reason_362,workflow_state_362,priority_level_362,risk_score_362,compliance_flag_362,audit_trail_id_362,internal_row_id_362,etl_load_timestamp_362,source_system_code_362,raw_json_payload_362,checksum_hash_362,partition_key_362,shard_id_362
facility_id_363,facility_name_363,address_line_1_363,address_line_2_363,city_363,state_code_363,postal_code_363,country_363,latitude_363,longitude_363,sqft_363,year_built_363,occupancy_status_363,property_type_363,owner_name_363,manager_name_363,contact_phone_363,contact_email_363,lease_start_date_363,lease_end_date_363,monthly_rent_363,security_deposit_363,tax_id_363,gl_account_363,cost_center_363,region_code_363,district_code_363,market_area_363,building_class_363,floor_count_363,unit_count_363,parking_spaces_363,hvac_type_363,roof_type_363,sprinkler_system_363,fire_alarm_363,elevator_count_363,accessibility_compliant_363,energy_star_rating_363,last_inspection_date_363,next_inspection_date_363,insurance_carrier_363,policy_number_363,premium_amount_363,coverage_start_363,coverage_end_363,vendor_id_363,contract_number_363,service_type_363,billing_frequency_363,payment_terms_363,currency_code_363,exchange_rate_363,created_date_363,modified_date_363,created_by_363,modified_by_363,is_active_363,status_reason_363,notes_363,external_ref_id_363,legacy_system_id_363,import_batch_id_363,data_source_system_363,record_version_363,effective_date_363,expiration_date_363,approval_status_363,approved_by_363,approved_date_363,rejection_reason_363,workflow_state_363,priority_level_363,risk_score_363,compliance_flag_363,audit_trail_id_363,internal_row_id_363,etl_load_timestamp_363,source_system_code_363,raw_json_payload_363,checksum_hash_363,partition_key_363,shard_id_363
facility_id_364,facility_name_364,address_line_1_364,address_line_2_364,city_364,state_code_364,postal_code_364,country_364,latitude_364,longitude_364,sqft_364,year_built_364,occupancy_status_364,property_type_364,owner_name_364,manager_name_364,contact_phone_364,contact_email_364,lease_start_date_364,lease_end_date_364,monthly_rent_364,security_deposit_364,tax_id_364,gl_account_364,cost_center_364,region_code_364,district_code_364,market_area_364,building_class_364,floor_count_364,unit_count_364,parking_spaces_364,hvac_type_364,roof_type_364,sprinkler_system_364,fire_alarm_364,elevator_count_364,accessibility_compliant_364,energy_star_rating_364,last_inspection_date_364,next_inspection_date_364,insurance_carrier_364,policy_number_364,premium_amount_364,coverage_start_364,coverage_end_364,vendor_id_364,contract_number_364,service_type_364,billing_frequency_364,payment_terms_364,currency_code_364,exchange_rate_364,created_date_364,modified_date_364,created_by_364,modified_by_364,is_active_364,status_reason_364,notes_364,external_ref_id_364,legacy_system_id_364,import_batch_id_364,data_source_system_364,record_version_364,effective_date_364,expiration_date_364,approval_status_364,approved_by_364,approved_date_364,rejection_reason_364,workflow_state_364,priority_level_364,risk_score_364,compliance_flag_364,audit_trail_id_364,internal_row_id_364,etl_load_timestamp_364,source_system_code_364,raw_json_payload_364,checksum_hash_364,partition_key_364,shard_id_364
facility_id_365,facility_name_365,address_line_1_365,address_line_2_365,city_365,state_code_365,postal_code_365,country_365,latitude_365,longitude_365,sqft_365,year_built_365,occupancy_status_365,property_type_365,owner_name_365,manager_name_365,contact_phone_365,contact_email_365,lease_start_date_365,lease_end_date_365,monthly_rent_365,security_deposit_365,tax_id_365,gl_account_365,cost_center_365,region_code_365,district_code_365,market_area_365,building_class_365,floor_count_365,unit_count_365,parking_spaces_365,hvac_type_365,roof_type_365,sprinkler_system_365,fire_alarm_365,elevator_count_365,accessibility_compliant_365,energy_star_rating_365,last_inspection_date_365,next_inspection_date_365,insurance_carrier_365,policy_number_365,premium_amount_365,coverage_start_365,coverage_end_365,vendor_id_365,contract_number_365,service_type_365,billing_frequency_365,payment_terms_365,currency_code_365,exchange_rate_365,created_date_365,modified_date_365,created_by_365,modified_by_365,is_active_365,status_reason_365,notes_365,external_ref_id_365,legacy_system_id_365,import_batch_id_365,data_source_system_365,record_version_365,effective_date_365,expiration_date_365,approval_status_365,approved_by_365,approved_date_365,rejection_reason_365,workflow_state_365,priority_level_365,risk_score_365,compliance_flag_365,audit_trail_id_365,internal_row_id_365,etl_load_timestamp_365,source_system_code_365,raw_json_payload_365,checksum_hash_365,partition_key_365,shard_id_365
facility_id_366,facility_name_366,address_line_1_366,address_line_2_366,city_366,state_code_366,postal_code_366,country_366,latitude_366,longitude_366,sqft_366,year_built_366,occupancy_status_366,property_type_366,owner_name_366,manager_name_366,contact_phone_366,contact_email_366,lease_start_date_366,lease_end_date_366,monthly_rent_366,security_deposit_366,tax_id_366,gl_account_366,cost_center_366,region_code_366,district_code_366,market_area_366,building_class_366,floor_count_366,unit_count_366,parking_spaces_366,hvac_type_366,roof_type_366,sprinkler_system_366,fire_alarm_366,elevator_count_366,accessibility_compliant_366,energy_star_rating_366,last_inspection_date_366,next_inspection_date_366,insurance_carrier_366,policy_number_366,premium_amount_366,coverage_start_366,coverage_end_366,vendor_id_366,contract_number_366,service_type_366,billing_frequency_366,payment_terms_366,currency_code_366,exchange_rate_366,created_date_366,modified_date_366,created_by_366,modified_by_366,is_active_366,status_reason_366,notes_366,external_ref_id_366,legacy_system_id_366,import_batch_id_366,data_source_system_366,record_version_366,effective_date_366,expiration_date_366,approval_status_366,approved_by_366,approved_date_366,rejection_reason_366,workflow_state_366,priority_level_366,risk_score_366,compliance_flag_366,audit_trail_id_366,internal_row_id_366,etl_load_timestamp_366,source_system_code_366,raw_json_payload_366,checksum_hash_366,partition_key_366,shard_id_366
facility_id_367,facility_name_367,address_line_1_367,address_line_2_367,city_367,state_code_367,postal_code_367,country_367,latitude_367,longitude_367,sqft_367,year_built_367,occupancy_status_367,property_type_367,owner_name_367,manager_name_367,contact_phone_367,contact_email_367,lease_start_date_367,lease_end_date_367,monthly_rent_367,security_deposit_367,tax_id_367,gl_account_367,cost_center_367,region_code_367,district_code_367,market_area_367,building_class_367,floor_count_367,unit_count_367,parking_spaces_367,hvac_type_367,roof_type_367,sprinkler_system_367,fire_alarm_367,elevator_count_367,accessibility_compliant_367,energy_star_rating_367,last_inspection_date_367,next_inspection_date_367,insurance_carrier_367,policy_number_367,premium_amount_367,coverage_start_367,coverage_end_367,vendor_id_367,contract_number_367,service_type_367,billing_frequency_367,payment_terms_367,currency_code_367,exchange_rate_367,created_date_367,modified_date_367,created_by_367,modified_by_367,is_active_367,status_reason_367,notes_367,external_ref_id_367,legacy_system_id_367,import_batch_id_367,data_source_system_367,record_version_367,effective_date_367,expiration_date_367,approval_status_367,approved_by_367,approved_date_367,rejection_reason_367,workflow_state_367,priority_level_367,risk_score_367,compliance_flag_367,audit_trail_id_367,internal_row_id_367,etl_load_timestamp_367,source_system_code_367,raw_json_payload_367,checksum_hash_367,partition_key_367,shard_id_367
facility_id_368,facility_name_368,address_line_1_368,address_line_2_368,city_368,state_code_368,postal_code_368,country_368,latitude_368,longitude_368,sqft_368,year_built_368,occupancy_status_368,property_type_368,owner_name_368,manager_name_368,contact_phone_368,contact_email_368,lease_start_date_368,lease_end_date_368,monthly_rent_368,security_deposit_368,tax_id_368,gl_account_368,cost_center_368,region_code_368,district_code_368,market_area_368,building_class_368,floor_count_368,unit_count_368,parking_spaces_368,hvac_type_368,roof_type_368,sprinkler_system_368,fire_alarm_368,elevator_count_368,accessibility_compliant_368,energy_star_rating_368,last_inspection_date_368,next_inspection_date_368,insurance_carrier_368,policy_number_368,premium_amount_368,coverage_start_368,coverage_end_368,vendor_id_368,contract_number_368,service_type_368,billing_frequency_368,payment_terms_368,currency_code_368,exchange_rate_368,created_date_368,modified_date_368,created_by_368,modified_by_368,is_active_368,status_reason_368,notes_368,external_ref_id_368,legacy_system_id_368,import_batch_id_368,data_source_system_368,record_version_368,effective_date_368,expiration_date_368,approval_status_368,approved_by_368,approved_date_368,rejection_reason_368,workflow_state_368,priority_level_368,risk_score_368,compliance_flag_368,audit_trail_id_368,internal_row_id_368,etl_load_timestamp_368,source_system_code_368,raw_json_payload_368,checksum_hash_368,partition_key_368,shard_id_368
facility_id_369,facility_name_369,address_line_1_369,address_line_2_369,city_369,state_code_369,postal_code_369,country_369,latitude_369,longitude_369,sqft_369,year_built_369,occupancy_status_369,property_type_369,owner_name_369,manager_name_369,contact_phone_369,contact_email_369,lease_start_date_369,lease_end_date_369,monthly_rent_369,security_deposit_369,tax_id_369,gl_account_369,cost_center_369,region_code_369,district_code_369,market_area_369,building_class_369,floor_count_369,unit_count_369,parking_spaces_369,hvac_type_369,roof_type_369,sprinkler_system_369,fire_alarm_369,elevator_count_369,accessibility_compliant_369,energy_star_rating_369,last_inspection_date_369,next_inspection_date_369,insurance_carrier_369,policy_number_369,premium_amount_369,coverage_start_369,coverage_end_369,vendor_id_369,contract_number_369,service_type_369,billing_frequency_369,payment_terms_369,currency_code_369,exchange_rate_369,created_date_369,modified_date_369,created_by_369,modified_by_369,is_active_369,status_reason_369,notes_369,external_ref_id_369,legacy_system_id_369,import_batch_id_369,data_source_system_369,record_version_369,effective_date_369,expiration_date_369,approval_status_369,approved_by_369,approved_date_369,rejection_reason_369,workflow_state_369,priority_level_369,risk_score_369,compliance_flag_369,audit_trail_id_369,internal_row_id_369,etl_load_timestamp_369,source_system_code_369,raw_json_payload_369,checksum_hash_369,partition_key_369,shard_id_369
facility_id_370,facility_name_370,address_line_1_370,address_line_2_370,city_370,state_code_370,postal_code_370,country_370,latitude_370,longitude_370,sqft_370,year_built_370,occupancy_status_370,property_type_370,owner_name_370,manager_name_370,contact_phone_370,contact_email_370,lease_start_date_370,lease_end_date_370,monthly_rent_370,security_deposit_370,tax_id_370,gl_account_370,cost_center_370,region_code_370,district_code_370,market_area_370,building_class_370,floor_count_370,unit_count_370,parking_spaces_370,hvac_type_370,roof_type_370,sprinkler_system_370,fire_alarm_370,elevator_count_370,accessibility_compliant_370,energy_star_rating_370,last_inspection_date_370,next_inspection_date_370,insurance_carrier_370,policy_number_370,premium_amount_370,coverage_start_370,coverage_end_370,vendor_id_370,contract_number_370,service_type_370,billing_frequency_370,payment_terms_370,currency_code_370,exchange_rate_370,created_date_370,modified_date_370,created_by_370,modified_by_370,is_active_370,status_reason_370,notes_370,external_ref_id_370,legacy_system_id_370,import_batch_id_370,data_source_system_370,record_version_370,effective_date_370,expiration_date_370,approval_status_370,approved_by_370,approved_date_370,rejection_reason_370,workflow_state_370,priority_level_370,risk_score_370,compliance_flag_370,audit_trail_id_370,internal_row_id_370,etl_load_timestamp_370,source_system_code_370,raw_json_payload_370,checksum_hash_370,partition_key_370,shard_id_370
facility_id_371,facility_name_371,address_line_1_371,address_line_2_371,city_371,state_code_371,postal_code_371,country_371,latitude_371,longitude_371,sqft_371,year_built_371,occupancy_status_371,property_type_371,owner_name_371,manager_name_371,contact_phone_371,contact_email_371,lease_start_date_371,lease_end_date_371,monthly_rent_371,security_deposit_371,tax_id_371,gl_account_371,cost_center_371,region_code_371,district_code_371,market_area_371,building_class_371,floor_count_371,unit_count_371,parking_spaces_371,hvac_type_371,roof_type_371,sprinkler_system_371,fire_alarm_371,elevator_count_371,accessibility_compliant_371,energy_star_rating_371,last_inspection_date_371,next_inspection_date_371,insurance_carrier_371,policy_number_371,premium_amount_371,coverage_start_371,coverage_end_371,vendor_id_371,contract_number_371,service_type_371,billing_frequency_371,payment_terms_371,currency_code_371,exchange_rate_371,created_date_371,modified_date_371,created_by_371,modified_by_371,is_active_371,status_reason_371,notes_371,external_ref_id_371,legacy_system_id_371,import_batch_id_371,data_source_system_371,record_version_371,effective_date_371,expiration_date_371,approval_status_371,approved_by_371,approved_date_371,rejection_reason_371,workflow_state_371,priority_level_371,risk_score_371,compliance_flag_371,audit_trail_id_371,internal_row_id_371,etl_load_timestamp_371,source_system_code_371,raw_json_payload_371,checksum_hash_371,partition_key_371,shard_id_371
facility_id_372,facility_name_372,address_line_1_372,address_line_2_372,city_372,state_code_372,postal_code_372,country_372,latitude_372,longitude_372,sqft_372,year_built_372,occupancy_status_372,property_type_372,owner_name_372,manager_name_372,contact_phone_372,contact_email_372,lease_start_date_372,lease_end_date_372,monthly_rent_372,security_deposit_372,tax_id_372,gl_account_372,cost_center_372,region_code_372,district_code_372,market_area_372,building_class_372,floor_count_372,unit_count_372,parking_spaces_372,hvac_type_372,roof_type_372,sprinkler_system_372,fire_alarm_372,elevator_count_372,accessibility_compliant_372,energy_star_rating_372,last_inspection_date_372,next_inspection_date_372,insurance_carrier_372,policy_number_372,premium_amount_372,coverage_start_372,coverage_end_372,vendor_id_372,contract_number_372,service_type_372,billing_frequency_372,payment_terms_372,currency_code_372,exchange_rate_372,created_date_372,modified_date_372,created_by_372,modified_by_372,is_active_372,status_reason_372,notes_372,external_ref_id_372,legacy_system_id_372,import_batch_id_372,data_source_system_372,record_version_372,effective_date_372,expiration_date_372,approval_status_372,approved_by_372,approved_date_372,rejection_reason_372,workflow_state_372,priority_level_372,risk_score_372,compliance_flag_372,audit_trail_id_372,internal_row_id_372,etl_load_timestamp_372,source_system_code_372,raw_json_payload_372,checksum_hash_372,partition_key_372,shard_id_372
facility_id_373,facility_name_373,address_line_1_373,address_line_2_373,city_373,state_code_373,postal_code_373,country_373,latitude_373,longitude_373,sqft_373,year_built_373,occupancy_status_373,property_type_373,owner_name_373,manager_name_373,contact_phone_373,contact_email_373,lease_start_date_373,lease_end_date_373,monthly_rent_373,security_deposit_373,tax_id_373,gl_account_373,cost_center_373,region_code_373,district_code_373,market_area_373,building_class_373,floor_count_373,unit_count_373,parking_spaces_373,hvac_type_373,roof_type_373,sprinkler_system_373,fire_alarm_373,elevator_count_373,accessibility_compliant_373,energy_star_rating_373,last_inspection_date_373,next_inspection_date_373,insurance_carrier_373,policy_number_373,premium_amount_373,coverage_start_373,coverage_end_373,vendor_id_373,contract_number_373,service_type_373,billing_frequency_373,payment_terms_373,currency_code_373,exchange_rate_373,created_date_373,modified_date_373,created_by_373,modified_by_373,is_active_373,status_reason_373,notes_373,external_ref_id_373,legacy_system_id_373,import_batch_id_373,data_source_system_373,record_version_373,effective_date_373,expiration_date_373,approval_status_373,approved_by_373,approved_date_373,rejection_reason_373,workflow_state_373,priority_level_373,risk_score_373,compliance_flag_373,audit_trail_id_373,internal_row_id_373,etl_load_timestamp_373,source_system_code_373,raw_json_payload_373,checksum_hash_373,partition_key_373,shard_id_373
facility_id_374,facility_name_374,address_line_1_374,address_line_2_374,city_374,state_code_374,postal_code_374,country_374,latitude_374,longitude_374,sqft_374,year_built_374,occupancy_status_374,property_type_374,owner_name_374,manager_name_374,contact_phone_374,contact_email_374,lease_start_date_374,lease_end_date_374,monthly_rent_374,security_deposit_374,tax_id_374,gl_account_374,cost_center_374,region_code_374,district_code_374,market_area_374,building_class_374,floor_count_374,unit_count_374,parking_spaces_374,hvac_type_374,roof_type_374,sprinkler_system_374,fire_alarm_374,elevator_count_374,accessibility_compliant_374,energy_star_rating_374,last_inspection_date_374,next_inspection_date_374,insurance_carrier_374,policy_number_374,premium_amount_374,coverage_start_374,coverage_end_374,vendor_id_374,contract_number_374,service_type_374,billing_frequency_374,payment_terms_374,currency_code_374,exchange_rate_374,created_date_374,modified_date_374,created_by_374,modified_by_374,is_active_374,status_reason_374,notes_374,external_ref_id_374,legacy_system_id_374,import_batch_id_374,data_source_system_374,record_version_374,effective_date_374,expiration_date_374,approval_status_374,approved_by_374,approved_date_374,rejection_reason_374,workflow_state_374,priority_level_374,risk_score_374,compliance_flag_374,audit_trail_id_374,internal_row_id_374,etl_load_timestamp_374,source_system_code_374,raw_json_payload_374,checksum_hash_374,partition_key_374,shard_id_374
facility_id_375,facility_name_375,address_line_1_375,address_line_2_375,city_375,state_code_375,postal_code_375,country_375,latitude_375,longitude_375,sqft_375,year_built_375,occupancy_status_375,property_type_375,owner_name_375,manager_name_375,contact_phone_375,contact_email_375,lease_start_date_375,lease_end_date_375,monthly_rent_375,security_deposit_375,tax_id_375,gl_account_375,cost_center_375,region_code_375,district_code_375,market_area_375,building_class_375,floor_count_375,unit_count_375,parking_spaces_375,hvac_type_375,roof_type_375,sprinkler_system_375,fire_alarm_375,elevator_count_375,accessibility_compliant_375,energy_star_rating_375,last_inspection_date_375,next_inspection_date_375,insurance_carrier_375,policy_number_375,premium_amount_375,coverage_start_375,coverage_end_375,vendor_id_375,contract_number_375,service_type_375,billing_frequency_375,payment_terms_375,currency_code_375,exchange_rate_375,created_date_375,modified_date_375,created_by_375,modified_by_375,is_active_375,status_reason_375,notes_375,external_ref_id_375,legacy_system_id_375,import_batch_id_375,data_source_system_375,record_version_375,effective_date_375,expiration_date_375,approval_status_375,approved_by_375,approved_date_375,rejection_reason_375,workflow_state_375,priority_level_375,risk_score_375,compliance_flag_375,audit_trail_id_375,internal_row_id_375,etl_load_timestamp_375,source_system_code_375,raw_json_payload_375,checksum_hash_375,partition_key_375,shard_id_375
